system:index,district,group,ndvi_growing_season,year,.geo
13_7,Gubadli,treated,0.5092729521390909,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_8,Zangilan,treated,0.4964623667937375,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_9,Jalilabad,comparison,0.4281256716176591,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_10,Barda,comparison,0.5627639013489595,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_11,Aghjabadi,comparison,0.48501161885409455,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_12,Beylagan,comparison,0.5365822240095369,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_13,Goranboy,comparison,0.3818586590737982,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_14,Tartar,comparison,0.513112983598674,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_15,Dashkasan,comparison,0.6381903031259543,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_16,Gadabay,comparison,0.6378630953221721,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_17,Tovuz,comparison,0.40190840025977664,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_18,Gazakh,comparison,0.4533069090986844,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,Shusha,treated,0.6008143163875401,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_1,Kalbajar,treated,0.6015825573379255,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_2,Aghdam,treated,0.3588601587687134,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_3,Lachin,treated,0.5601749312322085,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_4,Khojavand,treated,0.48208655432955505,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_5,Fuzuli,treated,0.31530159560031995,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_6,Jabrayil,treated,0.29916196714521837,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_7,Gubadli,treated,0.4692231654861286,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_8,Zangilan,treated,0.49340638219932276,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_9,Jalilabad,comparison,0.38121615635256095,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_10,Barda,comparison,0.5408547572712136,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_11,Aghjabadi,comparison,0.4303969116718435,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_12,Beylagan,comparison,0.4730054101513405,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_13,Goranboy,comparison,0.36647293056147906,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_14,Tartar,comparison,0.4834198932949323,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_15,Dashkasan,comparison,0.6050664665942036,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_16,Gadabay,comparison,0.6154348906102696,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_17,Tovuz,comparison,0.37287740013637843,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_18,Gazakh,comparison,0.41787154634918044,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,Shusha,treated,0.590123154295907,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_1,Kalbajar,treated,0.5723758528250001,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_2,Aghdam,treated,0.4215931384405492,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_3,Lachin,treated,0.5472990724282263,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_4,Khojavand,treated,0.5205463408908628,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_5,Fuzuli,treated,0.40385702152203884,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_6,Jabrayil,treated,0.35930697264807976,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_7,Gubadli,treated,0.5024753235976682,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_8,Zangilan,treated,0.5219496566897855,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_9,Jalilabad,comparison,0.4375323550380921,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_10,Barda,comparison,0.5633544352758079,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_11,Aghjabadi,comparison,0.4748168237186986,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_12,Beylagan,comparison,0.5183150098726683,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_13,Goranboy,comparison,0.3886738455496898,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_14,Tartar,comparison,0.5330544222606648,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_15,Dashkasan,comparison,0.5858872841045721,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_16,Gadabay,comparison,0.5776011376646469,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_17,Tovuz,comparison,0.4264677878441253,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_18,Gazakh,comparison,0.48251583396385145,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,Shusha,treated,0.6482342062233672,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_1,Kalbajar,treated,0.631557977577407,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_2,Aghdam,treated,0.42209351346767,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_3,Lachin,treated,0.6040605866470548,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_4,Khojavand,treated,0.5753071780592017,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_5,Fuzuli,treated,0.41831604452721877,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_6,Jabrayil,treated,0.34073102665891125,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_7,Gubadli,treated,0.5352071141183282,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_8,Zangilan,treated,0.5190270554375285,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_9,Jalilabad,comparison,0.4553698106097167,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_10,Barda,comparison,0.5638066567490791,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_11,Aghjabadi,comparison,0.486291901619473,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_12,Beylagan,comparison,0.549293186128634,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_13,Goranboy,comparison,0.3890894402863862,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_14,Tartar,comparison,0.5328210212660346,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_15,Dashkasan,comparison,0.6352472737338375,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_16,Gadabay,comparison,0.6459273376247682,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_17,Tovuz,comparison,0.4454086380534686,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_18,Gazakh,comparison,0.490200662608573,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,Shusha,treated,0.595763560763717,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_1,Kalbajar,treated,0.5825957873286216,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_2,Aghdam,treated,0.4202523436706325,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_3,Lachin,treated,0.5447755259443245,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_4,Khojavand,treated,0.5314293265142546,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_5,Fuzuli,treated,0.37069935890651745,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_6,Jabrayil,treated,0.3302286284963057,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_7,Gubadli,treated,0.47908725987211526,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_8,Zangilan,treated,0.4944839994615913,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_9,Jalilabad,comparison,0.43687887663877634,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_10,Barda,comparison,0.566095170862353,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_11,Aghjabadi,comparison,0.4619317763047248,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_12,Beylagan,comparison,0.5067985964511018,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_13,Goranboy,comparison,0.37800586402032643,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_14,Tartar,comparison,0.5423963382581533,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_15,Dashkasan,comparison,0.579607610415136,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_16,Gadabay,comparison,0.5710216435367216,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_17,Tovuz,comparison,0.39803590723458204,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_18,Gazakh,comparison,0.45120267873439324,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,Shusha,treated,0.621333685957784,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_1,Kalbajar,treated,0.6187593750525265,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_2,Aghdam,treated,0.40158763824040533,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_3,Lachin,treated,0.5744819292027318,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_4,Khojavand,treated,0.5208102429938547,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_5,Fuzuli,treated,0.36521915151564643,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_6,Jabrayil,treated,0.32030647833589826,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_7,Gubadli,treated,0.4781265775735156,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_8,Zangilan,treated,0.4966088394693008,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_9,Jalilabad,comparison,0.410244371791918,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_10,Barda,comparison,0.562536209239955,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_11,Aghjabadi,comparison,0.46606430619805683,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_12,Beylagan,comparison,0.5160756106445459,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_13,Goranboy,comparison,0.41557956469212903,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_14,Tartar,comparison,0.5344474328621466,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_15,Dashkasan,comparison,0.6172171040251391,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_16,Gadabay,comparison,0.6487275277958631,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_17,Tovuz,comparison,0.4555113534476708,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_18,Gazakh,comparison,0.4924704771516046,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,Shusha,treated,0.6099712673008953,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_1,Kalbajar,treated,0.5954057395688258,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_2,Aghdam,treated,0.3997033336790305,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_3,Lachin,treated,0.5526872431955355,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_4,Khojavand,treated,0.5135006777830922,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_5,Fuzuli,treated,0.3790813280892174,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_6,Jabrayil,treated,0.3073623684368844,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_7,Gubadli,treated,0.47279607087398295,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_8,Zangilan,treated,0.5034960601009179,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_9,Jalilabad,comparison,0.4344271334911139,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_10,Barda,comparison,0.5741265795052931,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_11,Aghjabadi,comparison,0.47446916240734616,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_12,Beylagan,comparison,0.5272245664304853,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_13,Goranboy,comparison,0.37417721733698206,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_14,Tartar,comparison,0.533344539048396,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_15,Dashkasan,comparison,0.5908745350646326,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_16,Gadabay,comparison,0.5956199490008756,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_17,Tovuz,comparison,0.39921947444022504,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_18,Gazakh,comparison,0.4207278588641687,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,Shusha,treated,0.6263649993393453,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_1,Kalbajar,treated,0.6108611763048485,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_2,Aghdam,treated,0.3920290406462997,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_3,Lachin,treated,0.5759421686522289,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_4,Khojavand,treated,0.5201336585477326,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_5,Fuzuli,treated,0.37507879171820296,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_6,Jabrayil,treated,0.3041736312517142,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_7,Gubadli,treated,0.4620907097779933,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_8,Zangilan,treated,0.5000164931108606,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_9,Jalilabad,comparison,0.43021725532339733,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_10,Barda,comparison,0.5832531447858461,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_11,Aghjabadi,comparison,0.4715327333640728,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_12,Beylagan,comparison,0.5133175887195635,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_13,Goranboy,comparison,0.3716156868198089,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_14,Tartar,comparison,0.5311883692957274,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_15,Dashkasan,comparison,0.6043217220023983,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_16,Gadabay,comparison,0.6130109419721104,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_17,Tovuz,comparison,0.3903000843620843,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_18,Gazakh,comparison,0.4206298569844527,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,Shusha,treated,0.5633983442341359,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_1,Kalbajar,treated,0.5828186818984784,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_2,Aghdam,treated,0.3792303934489816,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_3,Lachin,treated,0.5398661691953776,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_4,Khojavand,treated,0.4872195933704126,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_5,Fuzuli,treated,0.3449258492824153,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_6,Jabrayil,treated,0.28740498263452513,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_7,Gubadli,treated,0.45918884646540403,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_8,Zangilan,treated,0.49731776573002545,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_9,Jalilabad,comparison,0.4062766815264006,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_10,Barda,comparison,0.5709361903867272,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_11,Aghjabadi,comparison,0.4664349100331702,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_12,Beylagan,comparison,0.49860653702664237,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_13,Goranboy,comparison,0.38863177805281135,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_14,Tartar,comparison,0.5181980141050648,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_15,Dashkasan,comparison,0.5601194665771003,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_16,Gadabay,comparison,0.5965989613773278,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_17,Tovuz,comparison,0.4185354044399198,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_18,Gazakh,comparison,0.4544155696141996,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,Shusha,treated,0.5448694405906249,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_1,Kalbajar,treated,0.5865035226104734,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_2,Aghdam,treated,0.3632581407024975,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_3,Lachin,treated,0.5406636063326431,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_4,Khojavand,treated,0.4861475418975216,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_5,Fuzuli,treated,0.33689031611092146,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_6,Jabrayil,treated,0.2766059094412167,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_7,Gubadli,treated,0.43398263167477297,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_8,Zangilan,treated,0.4674048901743172,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_9,Jalilabad,comparison,0.4051510217366325,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_10,Barda,comparison,0.5510182916381389,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_11,Aghjabadi,comparison,0.4416281128094253,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_12,Beylagan,comparison,0.4839539048424894,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_13,Goranboy,comparison,0.3595234225435073,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_14,Tartar,comparison,0.4982974478295952,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_15,Dashkasan,comparison,0.5892337145387285,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_16,Gadabay,comparison,0.5817279133572144,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_17,Tovuz,comparison,0.3901335167300295,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_18,Gazakh,comparison,0.44093722322864354,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,Shusha,treated,0.5753971410167475,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_1,Kalbajar,treated,0.6228091215960462,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_2,Aghdam,treated,0.40609984806879984,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_3,Lachin,treated,0.5877812120297778,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_4,Khojavand,treated,0.49243990347486366,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_5,Fuzuli,treated,0.32822676109437543,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_6,Jabrayil,treated,0.23864898973648585,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_7,Gubadli,treated,0.4431551568028634,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_8,Zangilan,treated,0.4414200025790605,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_9,Jalilabad,comparison,0.44614564108286614,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_10,Barda,comparison,0.5894284037042057,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_11,Aghjabadi,comparison,0.46054104645254784,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_12,Beylagan,comparison,0.49466776187971573,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_13,Goranboy,comparison,0.39178632583313905,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_14,Tartar,comparison,0.5414828512697121,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_15,Dashkasan,comparison,0.636431624977792,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_16,Gadabay,comparison,0.647602499640757,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_17,Tovuz,comparison,0.4148270693789906,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_18,Gazakh,comparison,0.4661406880414333,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,Shusha,treated,0.5964052373402042,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_1,Kalbajar,treated,0.6582195840896814,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_2,Aghdam,treated,0.43785215259730953,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_3,Lachin,treated,0.6112613917380791,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_4,Khojavand,treated,0.5664454326842351,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_5,Fuzuli,treated,0.4144143097056629,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_6,Jabrayil,treated,0.36639360278004485,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_7,Gubadli,treated,0.5252733152394604,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_8,Zangilan,treated,0.5248779452188265,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_9,Jalilabad,comparison,0.45247963991128787,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_10,Barda,comparison,0.597875025093752,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_11,Aghjabadi,comparison,0.4954512487184417,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_12,Beylagan,comparison,0.5373109210023357,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_13,Goranboy,comparison,0.4239498029936989,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_14,Tartar,comparison,0.5574407152790651,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_15,Dashkasan,comparison,0.6634425506353812,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_16,Gadabay,comparison,0.6676083167291726,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_17,Tovuz,comparison,0.4933718577535787,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_18,Gazakh,comparison,0.48945537550303353,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
